Function,Dims,Model,Run,MSE,MAE,R2,RMSE,train_time,n_params,expression,best_generation,best_fitness
ackley,10,FourierKAN,4,0.08284018710612727,0.22475072235221819,-2.939846131135941,0.2878197128518602,39.83439111709595,1173,,-1,
sine_composite,2,GA-OBN (v1),0,0.000229960070643134,0.012242456199593733,0.99661104457958,0.01516443439905142,9.593146085739136,20,-0.110*(x1^5.000 + x2^2.670) + 0.170*sin(3.110*x1 + 0.010*x2) + 0.060*(x1^6.870 + x2^1.350) + -0.330*sin(0.010*x1 + -6.420*x2) + 0.510,275,265.34184334805155
sine_composite,2,GA-OBN (v1),1,0.027188395657591728,0.1379653248188129,0.5993206099709929,0.16488904044111521,7.293677091598511,20,-0.930*sin(1.710*x1 + 2.920*x2) * 0.840*sin(8.790*x1 + 0.590*x2) * -0.890*sin(8.810*x1 + 0.660*x2) * 0.970*cos(1.610*x1 + -3.230*x2) + 0.510,297,2.6850422113196695
sine_composite,2,GA-OBN (v1),2,0.004612363363295382,0.05576622340088186,0.9320269219901065,0.0679143825952602,7.998973846435547,20,0.340*sin(0.190*x1 + 6.380*x2) + -0.680*sin(-0.160*x1 + 0.080*x2) + -0.320*cos(-0.770*x1 + -3.620*x2) * -0.360*sin(4.570*x1 + 3.580*x2) + 0.500,294,18.731900437950312
sine_composite,2,GA-OBN (v1),3,0.006186574313878737,0.0621241662057669,0.9088275434243249,0.07865477934543288,7.354259252548218,20,0.340*sin(-0.010*x1 + 6.280*x2) + -0.540*cos(4.080*x1 + -6.040*x2) * -0.320*sin(-1.300*x1 + 6.040*x2) * 0.990*cos(0.550*x1 + -0.130*x2) + 0.500,269,10.579192459795088
sine_composite,2,GA-OBN (v1),4,3.179537450233023e-05,0.0047830241819872,0.9995314268844039,0.005638738733292245,7.123747110366821,20,-0.380*cos(-0.020*x1 + -0.180*x2) * -0.890*sin(-0.000*x1 + 6.260*x2) + -0.760*cos(-0.140*x1 + -0.090*x2) * 0.220*sin(-3.150*x1 + 0.030*x2) + 0.500,293,2095.82497289253
sine_composite,2,GA-OBN (v2),0,0.028544536271402916,0.13897765769577292,0.5793349660669289,0.16895128372226983,7.3626251220703125,20,0.480*sin(-2.460*x1 + 0.270*x2) * -0.490*cos(1.300*x1 + 0.510*x2) + -0.700*cos(-6.670*x1 + -3.260*x2) * 0.440*sin(-6.630*x1 + -9.510*x2) + 0.510,269,2.879634990584802
sine_composite,2,GA-OBN (v2),1,4.334449434772384e-05,0.005294499177595824,0.9993612258047484,0.006583653571363232,7.59282374382019,20,-0.170*sin(-3.090*x1 + 0.020*x2) + 0.090*cos(-4.750*x1 + 7.890*x2) * 0.070*cos(-4.930*x1 + 1.430*x2) + 0.330*sin(0.010*x1 + 6.250*x2) + 0.500,296,1837.5326579957136
sine_composite,2,GA-OBN (v2),2,4.68706426404244e-05,0.00517567208791498,0.9993092604381683,0.006846213744868356,8.622665166854858,20,0.330*sin(0.020*x1 + 6.280*x2) + -0.740*cos(0.030*x1 + 0.320*x2) * 0.170*sin(3.160*x1 + 0.020*x2) * -0.720*(x1^0.110 + x2^0.030) + 0.500,244,1436.0629015482018
sine_composite,2,GA-OBN (v2),3,4.2753382287743205e-05,0.005355645920225774,0.9993699371102117,0.0065386070602035115,8.823425054550171,20,0.330*sin(-0.030*x1 + 6.260*x2) + -0.010*sin(-1.640*x1 + -5.810*x2) + -0.120*sin(3.130*x1 + -0.020*x2) * -0.720*(x1^0.010 + x2^0.060) + 0.500,274,1588.6230594114543
sine_composite,2,GA-OBN (v2),4,0.022477716156235398,0.11670980932580748,0.6687425873835722,0.1499257021202015,8.585306882858276,20,-0.180*sin(-3.130*x1 + 0.310*x2) + 0.360*sin(2.150*x1 + 0.090*x2) * -0.620*cos(2.120*x1 + -6.130*x2) * -0.890*(x1^0.190 + x2^0.270) + 0.510,273,3.72790676984988
sine_composite,2,MLP-ReLU,0,0.0002579957949719054,0.011298214496344116,0.9961978779821631,0.016062247506868563,18.978667974472046,641,,-1,
sine_composite,2,MLP-ReLU,1,0.00041895626977083334,0.015322673725526677,0.993825779765209,0.020468421281838844,19.391528129577637,641,,-1,
sine_composite,2,MLP-ReLU,2,0.00028498317268322074,0.012200578924158738,0.9958001610232062,0.0168814446266669,19.224605798721313,641,,-1,
sine_composite,2,MLP-ReLU,3,0.00011400538972044887,0.008290553585496584,0.9983198857855207,0.010677330645833202,19.525835037231445,641,,-1,
sine_composite,2,MLP-ReLU,4,0.0003429419990614372,0.012478098572648725,0.994946013265005,0.018518693233093884,19.44928002357483,641,,-1,
sine_composite,2,MLP-Sin,0,0.00019168766105665875,0.010704673865764115,0.9971750707148908,0.013845131312366046,17.866924047470093,641,,-1,
sine_composite,2,MLP-Sin,1,0.0007940201006426088,0.024629756230431427,0.9882984088652021,0.028178362277510183,17.77763795852661,641,,-1,
sine_composite,2,MLP-Sin,2,6.450150712246195e-05,0.006394629923597893,0.9990494317923256,0.00803128303090247,18.20940327644348,641,,-1,
sine_composite,2,MLP-Sin,3,5.301445736742445e-05,0.005794892536211251,0.9992187181359203,0.007281102757647666,17.75746989250183,641,,-1,
sine_composite,2,MLP-Sin,4,0.05266452843446782,0.1981085637270789,0.22387509012891194,0.22948753437707203,17.82393789291382,641,,-1,
sine_composite,2,ChebyKAN,0,7.313424601607739e-06,0.002196708498102549,0.9998922209848164,0.0027043344100920173,32.383167028427124,260,,-1,
sine_composite,2,ChebyKAN,1,1.0356818575469207e-05,0.0023892442781006094,0.9998473700397139,0.003218201139684903,32.51318025588989,260,,-1,
sine_composite,2,ChebyKAN,2,8.942113567969126e-06,0.002324672937884774,0.9998682187557109,0.002990336698094234,32.15219020843506,260,,-1,
sine_composite,2,ChebyKAN,3,1.2581992690026628e-05,0.0029490655919616458,0.9998145773211528,0.0035471104705135175,32.30721879005432,260,,-1,
sine_composite,2,ChebyKAN,4,9.46642061913316e-06,0.002403270042364841,0.9998604919654988,0.0030767548844737634,35.780699729919434,260,,-1,
sine_composite,2,FourierKAN,0,7.509199958733398e-06,0.0018911519420496583,0.9998893358145525,0.0027402919477189647,42.80058193206787,533,,-1,
sine_composite,2,FourierKAN,1,1.1495476560612739e-05,0.002606416979075731,0.9998305894693307,0.003390497981213488,38.136229038238525,533,,-1,
sine_composite,2,FourierKAN,2,1.3842311629699134e-05,0.002700064697710285,0.9997960038153693,0.0037205257195320036,37.601032972335815,533,,-1,
sine_composite,2,FourierKAN,3,1.8135107666291544e-05,0.0031046955447735793,0.9997327402481061,0.004258533511232657,37.725390672683716,533,,-1,
sine_composite,2,FourierKAN,4,4.567261991272031e-05,0.0052959178411376715,0.9993269158755035,0.006758152107841337,37.93216395378113,533,,-1,
sine_composite,5,GA-OBN (v1),0,0.030562689417039098,0.13846840886629622,-0.026653034197421155,0.17482187911425473,16.49788737297058,32,-0.410*(x1^1.900 + x2^7.200 + x3^9.430 + x4^1.030 + x5^3.570) * -0.260*cos(0.870*x1 + 8.050*x2 + -3.850*x3 + -5.940*x4 + -4.990*x5) * -0.980*(x1^2.290 + x2^8.450 + x3^2.260 + x4^3.970 + x5^7.080) * -0.310*sin(5.710*x1 + -7.310*x2 + 2.890*x3 + 2.360*x4 + 7.110*x5) + 0.530,284,1.042797220834328
sine_composite,5,GA-OBN (v1),1,0.031025721240599734,0.14054142853386875,-0.04220706545762387,0.1761411968864744,13.567585945129395,32,-1.000*(x1^2.530 + x2^6.300 + x3^7.680 + x4^1.250 + x5^6.210) * -0.160*sin(8.940*x1 + 0.260*x2 + -8.360*x3 + -4.460*x4 + -4.970*x5) * 0.990*cos(-5.450*x1 + 6.470*x2 + 7.150*x3 + -5.820*x4 + 6.840*x5) * -0.730*cos(-0.770*x1 + -6.990*x2 + 6.670*x3 + -9.730*x4 + 7.980*x5) + 0.530,296,1.0522115758885793
sine_composite,5,GA-OBN (v1),2,0.03230287258482762,0.1457049132879865,-0.08510876447989202,0.17972999912320597,10.811582088470459,32,-0.770*cos(1.040*x1 + -8.510*x2 + 7.980*x3 + -6.060*x4 + 1.050*x5) * -0.540*sin(-0.370*x1 + 0.650*x2 + -8.520*x3 + 8.430*x4 + 8.200*x5) * 0.940*cos(8.170*x1 + 0.530*x2 + 4.480*x3 + 3.050*x4 + 8.070*x5) * -0.490*sin(-0.430*x1 + 9.500*x2 + 7.040*x3 + -8.830*x4 + 5.140*x5) + 0.530,296,1.0576552717668815
sine_composite,5,GA-OBN (v1),3,0.03247745374202329,0.14609828513156675,-0.0909732442808322,0.18021502085570806,16.6530659198761,32,0.180*sin(-3.220*x1 + 8.680*x2 + 7.020*x3 + -0.850*x4 + -7.620*x5) * 0.850*(x1^0.870 + x2^0.010 + x3^7.890 + x4^4.250 + x5^1.000) * 0.570*(x1^1.600 + x2^2.340 + x3^1.490 + x4^2.360 + x5^7.830) * -0.540*sin(-8.850*x1 + -3.760*x2 + -8.670*x3 + 3.680*x4 + 2.080*x5) + 0.520,291,1.0451095928067202
sine_composite,5,GA-OBN (v1),4,0.02485049565583302,0.12836565429218844,0.16522932853719796,0.15764039982134345,13.972101926803589,32,-0.030*(x1^1.510 + x2^2.530 + x3^2.390 + x4^2.730 + x5^6.610) + 0.890*cos(4.880*x1 + -1.610*x2 + -6.270*x3 + 5.510*x4 + 1.360*x5) * -0.310*cos(4.690*x1 + 0.890*x2 + -1.930*x3 + 1.800*x4 + -9.690*x5) * 0.850*sin(0.170*x1 + -2.400*x2 + -4.380*x3 + 3.880*x4 + -4.520*x5) + 0.550,298,1.3089932952147372
sine_composite,5,GA-OBN (v2),0,0.030597410559687212,0.1394674485723433,-0.027819376791296868,0.17492115526627192,16.018299102783203,32,0.380*sin(5.660*x1 + -1.380*x2 + 3.270*x3 + -9.240*x4 + -6.720*x5) * 0.650*sin(-2.880*x1 + -0.550*x2 + 2.640*x3 + 7.110*x4 + -7.440*x5) * 0.110*(x1^5.000 + x2^9.590 + x3^0.320 + x4^5.330 + x5^1.150) * -0.800*(x1^5.070 + x2^9.670 + x3^0.670 + x4^2.280 + x5^1.270) + 0.520,300,1.0360385829258831
sine_composite,5,GA-OBN (v2),1,0.031667898831379056,0.14192662863069583,-0.06377890958007248,0.17795476625080614,16.3163321018219,32,-0.020*(x1^0.600 + x2^3.000 + x3^0.500 + x4^3.000 + x5^0.050) + -0.710*(x1^3.690 + x2^0.010 + x3^9.840 + x4^0.570 + x5^0.080) * -0.370*sin(8.010*x1 + -7.980*x2 + -1.440*x3 + -9.820*x4 + 5.990*x5) * -0.110*sin(7.900*x1 + 6.130*x2 + 7.880*x3 + -7.700*x4 + -5.560*x5) + 0.570,294,1.0724124886557598
sine_composite,5,GA-OBN (v2),2,0.03194373051074703,0.1437914391256205,-0.07304456767340195,0.17872809099508402,10.702232122421265,32,-0.810*cos(0.350*x1 + 5.310*x2 + -9.840*x3 + 2.110*x4 + 0.580*x5) * 0.270*sin(-5.590*x1 + 4.810*x2 + 8.300*x3 + -2.650*x4 + 3.160*x5) * 0.790*sin(7.860*x1 + -5.190*x2 + -6.150*x3 + 9.220*x4 + -1.230*x5) * 0.970*sin(-5.540*x1 + 9.240*x2 + 0.990*x3 + -4.730*x4 + 8.670*x5) + 0.520,299,1.0562144530127004
sine_composite,5,GA-OBN (v2),3,0.03187553142168962,0.14450745205387056,-0.07075364357458036,0.17853719898578452,13.568515062332153,32,1.000*sin(8.450*x1 + 5.450*x2 + 0.670*x3 + 0.890*x4 + 7.340*x5) * -0.490*sin(0.880*x1 + -3.680*x2 + -8.350*x3 + 4.430*x4 + -8.830*x5) * 0.140*sin(8.510*x1 + 2.170*x2 + -8.970*x3 + -7.990*x4 + -5.620*x5) * 0.980*(x1^9.290 + x2^0.050 + x3^1.700 + x4^9.700 + x5^1.710) + 0.520,293,1.0657560070562815
sine_composite,5,GA-OBN (v2),4,0.031111802219741816,0.13937468212059076,-0.0450986728425955,0.17638537983557995,13.130728960037231,32,0.440*sin(0.030*x1 + -0.910*x2 + 4.800*x3 + -6.060*x4 + 2.780*x5) * -0.250*(x1^9.580 + x2^4.360 + x3^4.650 + x4^3.220 + x5^5.080) * -0.930*sin(3.040*x1 + -2.940*x2 + -4.060*x3 + -3.880*x4 + 4.560*x5) * 0.980*cos(-5.300*x1 + -7.200*x2 + -2.170*x3 + 6.540*x4 + -8.750*x5) + 0.520,293,1.039870105689939
sine_composite,5,MLP-ReLU,0,0.035287401041552396,0.15330335930952413,-0.18536418225201978,0.1878494105435319,19.028841018676758,737,,-1,
sine_composite,5,MLP-ReLU,1,0.03492334473136279,0.14801344135859756,-0.17313490784573982,0.1868778872188007,19.668516159057617,737,,-1,
sine_composite,5,MLP-ReLU,2,0.03360354545837431,0.14626186097882057,-0.12880059192033055,0.18331269857370577,19.39437484741211,737,,-1,
sine_composite,5,MLP-ReLU,3,0.03670692211113844,0.1563575018116605,-0.23304832396191744,0.19159050631787172,19.165713787078857,737,,-1,
sine_composite,5,MLP-ReLU,4,0.03717539341728208,0.15679923032886242,-0.24878507674973505,0.1928092150735594,19.46566605567932,737,,-1,
sine_composite,5,MLP-Sin,0,0.028945219684326538,0.1387923270962548,0.027680541822431626,0.17013294708646687,17.99180793762207,737,,-1,
sine_composite,5,MLP-Sin,1,0.028964743089199857,0.1385070407889199,0.027024717245688668,0.170190314322525,17.858012914657593,737,,-1,
sine_composite,5,MLP-Sin,2,0.029046970307070402,0.13886454074458285,0.024262564296107403,0.17043171743273142,18.40197992324829,737,,-1,
sine_composite,5,MLP-Sin,3,0.029094042050126095,0.13866248854197394,0.022681343901080786,0.17056975713802872,17.87791609764099,737,,-1,
sine_composite,5,MLP-Sin,4,0.029105152725407316,0.13865350494440043,0.022308117306594988,0.17060232332945327,17.7306170463562,737,,-1,
sine_composite,5,ChebyKAN,0,0.047447824747297716,0.1773242488658332,-0.5938536225716726,0.21782521605015734,32.46257019042969,380,,-1,
sine_composite,5,ChebyKAN,1,0.03632667129239287,0.15447179393216698,-0.22027504830236277,0.1905955699705344,35.05522704124451,380,,-1,
sine_composite,5,ChebyKAN,2,0.039372007991640506,0.1597177843766663,-0.3225731189915304,0.1984238090341996,33.28966808319092,380,,-1,
sine_composite,5,ChebyKAN,3,0.034836117113682785,0.14587186398772478,-0.170204782910234,0.18664435998358692,37.38244605064392,380,,-1,
sine_composite,5,ChebyKAN,4,0.04139136421352355,0.16762106894179687,-0.39040674986191615,0.2034486770994679,38.35059905052185,380,,-1,
sine_composite,5,FourierKAN,0,0.07536275055698369,0.22387968639195147,-1.5315637465351832,0.27452276874056125,43.98567771911621,773,,-1,
sine_composite,5,FourierKAN,1,0.06595455537588583,0.2084113620252343,-1.2155263717742213,0.25681618986326743,42.97099328041077,773,,-1,
sine_composite,5,FourierKAN,2,0.06809505903797165,0.20937709211108044,-1.287429552459817,0.26095029993845886,42.89959001541138,773,,-1,
sine_composite,5,FourierKAN,3,0.06878154698145263,0.20958073522204226,-1.3104898571502073,0.26226236287628585,41.911283016204834,773,,-1,
sine_composite,5,FourierKAN,4,0.08045333863790503,0.22191605854561489,-1.7025653108220427,0.2836429774168665,42.098074197769165,773,,-1,
sine_composite,10,GA-OBN (v1),0,0.025444087954214663,0.12875326306645118,-0.1018182292641423,0.15951203075070752,25.574624061584473,52,-0.400*(x1^4.820 + x2^7.020 + x3^1.930 + x4^4.830 + x5^6.270 + x6^4.400 + x7^0.260 + x8^5.510 + x9^1.520 + x10^9.670) * 0.650*cos(-4.810*x1 + -8.630*x2 + 4.410*x3 + 7.040*x4 + 3.170*x5 + 2.140*x6 + -2.350*x7 + -9.780*x8 + 1.530*x9 + 1.850*x10) * 0.970*(x1^8.110 + x2^4.530 + x3^2.000 + x4^7.480 + x5^7.080 + x6^8.500 + x7^0.350 + x8^4.940 + x9^0.690 + x10^8.390) * 0.050*cos(4.960*x1 + 3.220*x2 + -6.610*x3 + 0.190*x4 + 5.610*x5 + 1.710*x6 + -2.700*x7 + 0.830*x8 + -1.910*x9 + -1.840*x10) + 0.520,294,1.0663596000645965
sine_composite,10,GA-OBN (v1),1,0.025635676867170762,0.12657201660585604,-0.11011470101034071,0.16011145139299301,24.112571716308594,52,-0.950*sin(1.590*x1 + 7.010*x2 + 7.630*x3 + 1.390*x4 + -9.440*x5 + 7.280*x6 + -3.860*x7 + -5.870*x8 + 9.940*x9 + 2.110*x10) * -0.030*(x1^3.290 + x2^3.350 + x3^8.590 + x4^1.480 + x5^4.720 + x6^1.270 + x7^4.580 + x8^6.690 + x9^1.930 + x10^3.890) * 0.570*(x1^1.880 + x2^2.270 + x3^0.640 + x4^5.920 + x5^7.970 + x6^8.570 + x7^7.750 + x8^9.470 + x9^7.070 + x10^4.000) * 0.840*cos(1.440*x1 + 7.310*x2 + -6.680*x3 + 5.230*x4 + 8.260*x5 + 3.600*x6 + 1.360*x7 + -0.180*x8 + -3.220*x9 + -7.290*x10) + 0.520,297,1.049299053318037
sine_composite,10,GA-OBN (v1),2,0.02582964823906149,0.12590336133000732,-0.11851434158260887,0.1607160484801113,19.886265754699707,52,0.880*sin(-7.310*x1 + -3.290*x2 + -1.500*x3 + 5.440*x4 + -2.710*x5 + 0.390*x6 + -1.880*x7 + -6.810*x8 + -9.750*x9 + -5.450*x10) * 0.010*(x1^4.960 + x2^8.370 + x3^2.200 + x4^1.110 + x5^8.880 + x6^4.490 + x7^5.570 + x8^1.930 + x9^0.870 + x10^5.850) + 0.780*cos(8.630*x1 + 1.320*x2 + -1.000*x3 + -2.550*x4 + 2.070*x5 + 4.870*x6 + 0.490*x7 + 0.200*x8 + 6.220*x9 + -7.550*x10) * 0.080*cos(1.810*x1 + -3.510*x2 + 4.390*x3 + 3.210*x4 + 0.410*x5 + 7.090*x6 + 2.810*x7 + 4.420*x8 + 1.470*x9 + -1.850*x10) + 0.520,298,1.0599934696669584
sine_composite,10,GA-OBN (v1),3,0.025144558340310437,0.1260057044125453,-0.08884754666793393,0.15857035769749162,26.15621304512024,52,0.630*(x1^2.150 + x2^8.530 + x3^1.090 + x4^1.870 + x5^6.670 + x6^1.420 + x7^3.350 + x8^9.710 + x9^3.090 + x10^4.570) * -0.600*sin(-0.110*x1 + -5.810*x2 + 9.880*x3 + 3.150*x4 + 9.840*x5 + -2.250*x6 + -7.820*x7 + 3.180*x8 + -7.860*x9 + 6.350*x10) * 0.100*cos(7.310*x1 + 9.430*x2 + 0.510*x3 + -2.590*x4 + 1.180*x5 + -8.160*x6 + 4.280*x7 + -1.590*x8 + 1.890*x9 + -8.650*x10) * -0.640*(x1^3.190 + x2^2.910 + x3^3.330 + x4^5.990 + x5^2.970 + x6^5.220 + x7^3.410 + x8^3.980 + x9^3.830 + x10^9.180) + 0.520,294,1.0667741303200275
sine_composite,10,GA-OBN (v1),4,0.02548892624403837,0.126526652946642,-0.10375988444100259,0.15965251718666504,14.608303785324097,52,-0.530*sin(2.820*x1 + 4.160*x2 + 2.950*x3 + 1.850*x4 + -4.400*x5 + 0.440*x6 + -1.880*x7 + 2.960*x8 + -2.470*x9 + 1.460*x10) * -0.480*sin(-7.750*x1 + 4.720*x2 + 3.200*x3 + -1.880*x4 + -4.140*x5 + 2.320*x6 + 8.160*x7 + 9.050*x8 + -6.070*x9 + 8.640*x10) * 0.710*sin(-5.430*x1 + -6.850*x2 + -8.560*x3 + -1.180*x4 + 8.230*x5 + -9.480*x6 + 5.620*x7 + 1.610*x8 + -5.500*x9 + -1.780*x10) * -0.730*sin(-4.740*x1 + -2.860*x2 + -4.800*x3 + -3.550*x4 + -1.010*x5 + -3.950*x6 + 1.590*x7 + 3.150*x8 + -3.370*x9 + 0.340*x10) + 0.520,295,1.0511741976233924
sine_composite,10,GA-OBN (v2),0,0.025685880274912185,0.1283571154010332,-0.11228868460606689,0.16026815115584314,22.09588122367859,52,-0.770*(x1^8.740 + x2^2.260 + x3^7.120 + x4^0.340 + x5^1.520 + x6^5.170 + x7^9.400 + x8^4.520 + x9^0.290 + x10^9.900) * 0.110*cos(-6.770*x1 + -8.990*x2 + -2.820*x3 + -3.010*x4 + -5.630*x5 + 3.460*x6 + 0.000*x7 + 9.660*x8 + -2.200*x9 + 5.400*x10) * -0.100*cos(7.090*x1 + -2.640*x2 + 5.130*x3 + -4.370*x4 + -0.170*x5 + -1.550*x6 + -1.530*x7 + -7.260*x8 + -3.790*x9 + 4.570*x10) * -0.730*(x1^8.500 + x2^1.050 + x3^3.780 + x4^0.210 + x5^7.000 + x6^7.050 + x7^8.830 + x8^4.310 + x9^0.880 + x10^0.060) + 0.520,294,1.0429658063763283
sine_composite,10,GA-OBN (v2),1,0.0245507674313984,0.12375556963181633,-0.06313431815733073,0.15668684511278666,29.005837202072144,52,0.130*(x1^0.910 + x2^8.670 + x3^2.270 + x4^1.560 + x5^2.140 + x6^1.210 + x7^1.440 + x8^6.580 + x9^8.660 + x10^9.660) * 0.030*(x1^1.840 + x2^7.670 + x3^4.100 + x4^8.360 + x5^3.000 + x6^9.800 + x7^2.760 + x8^7.690 + x9^9.420 + x10^5.000) * 0.450*cos(9.260*x1 + -2.750*x2 + -5.520*x3 + -1.690*x4 + -3.900*x5 + 2.500*x6 + -7.740*x7 + 8.900*x8 + -8.960*x9 + 8.840*x10) * 0.980*(x1^0.790 + x2^7.540 + x3^2.080 + x4^1.880 + x5^1.620 + x6^0.410 + x7^1.080 + x8^3.370 + x9^0.030 + x10^9.620) + 0.520,297,1.0474974773657646
sine_composite,10,GA-OBN (v2),2,0.02516415123254315,0.12384548108938037,-0.08969598760497433,0.15863212547445474,22.345517873764038,52,-0.760*(x1^9.910 + x2^6.270 + x3^9.820 + x4^3.200 + x5^1.750 + x6^9.300 + x7^6.420 + x8^7.960 + x9^9.340 + x10^1.790) * -0.770*(x1^8.900 + x2^6.610 + x3^8.090 + x4^2.390 + x5^0.880 + x6^6.800 + x7^5.470 + x8^9.860 + x9^0.330 + x10^1.930) * -0.350*cos(-8.420*x1 + 5.840*x2 + 7.610*x3 + 4.810*x4 + -4.790*x5 + -7.010*x6 + -0.910*x7 + 2.200*x8 + 3.010*x9 + -2.790*x10) * -0.050*sin(-0.160*x1 + -6.860*x2 + -0.700*x3 + -3.120*x4 + -4.860*x5 + 9.670*x6 + 8.080*x7 + -8.740*x8 + -4.610*x9 + -9.670*x10) + 0.520,300,1.037672572122723
sine_composite,10,GA-OBN (v2),3,0.02588297139844433,0.12801466166007527,-0.12082342136395896,0.16088185540465502,19.422811269760132,52,-0.770*cos(8.630*x1 + 3.480*x2 + 1.730*x3 + 5.130*x4 + 7.690*x5 + 8.110*x6 + -7.440*x7 + 5.900*x8 + -1.580*x9 + -8.810*x10) * -0.110*cos(5.530*x1 + -8.790*x2 + -6.600*x3 + 4.560*x4 + -4.060*x5 + 6.370*x6 + 8.590*x7 + 2.540*x8 + 1.910*x9 + 3.380*x10) * -0.970*sin(-7.780*x1 + 1.460*x2 + -8.710*x3 + -3.280*x4 + -2.900*x5 + -0.340*x6 + -4.170*x7 + 5.030*x8 + -8.560*x9 + -1.760*x10) + 0.030*(x1^7.970 + x2^7.260 + x3^8.490 + x4^7.940 + x5^4.750 + x6^4.890 + x7^5.000 + x8^1.840 + x9^0.830 + x10^7.480) + 0.470,297,1.0706513658428967
sine_composite,10,GA-OBN (v2),4,0.026287361614445528,0.12861147395976155,-0.1383349357294159,0.16213377690797662,18.061742067337036,52,0.410*sin(-9.090*x1 + -5.760*x2 + 5.790*x3 + 1.820*x4 + -2.010*x5 + -5.500*x6 + 9.130*x7 + 1.200*x8 + 4.940*x9 + -2.760*x10) * -0.370*(x1^6.710 + x2^2.980 + x3^5.110 + x4^1.570 + x5^9.010 + x6^9.190 + x7^9.660 + x8^4.910 + x9^8.200 + x10^2.660) * 0.980*cos(-2.130*x1 + 6.730*x2 + 2.950*x3 + 2.180*x4 + 1.730*x5 + 8.970*x6 + -4.640*x7 + -0.510*x8 + -2.520*x9 + 8.290*x10) * -0.350*sin(4.210*x1 + 4.790*x2 + 6.510*x3 + -2.320*x4 + 4.370*x5 + 6.080*x6 + -6.380*x7 + -6.290*x8 + 2.140*x9 + -0.580*x10) + 0.520,291,1.0510333024665937
sine_composite,10,MLP-ReLU,0,0.05286567546257812,0.1780452386814214,-1.2892691234146652,0.22992536933226426,19.213773012161255,897,,-1,
sine_composite,10,MLP-ReLU,1,0.06791838032127008,0.19959732508786626,-1.9411040267872761,0.260611550629035,19.21252417564392,897,,-1,
sine_composite,10,MLP-ReLU,2,0.04983423609334649,0.1688265866440752,-1.1579971688475084,0.22323583066646466,19.519742012023926,897,,-1,
sine_composite,10,MLP-ReLU,3,0.045563807566447415,0.16555169165175754,-0.9730726391817626,0.2134568049195139,19.419323205947876,897,,-1,
sine_composite,10,MLP-ReLU,4,0.05082571411171182,0.17637191788590031,-1.2009316437052977,0.2254455901358725,19.183920860290527,897,,-1,
sine_composite,10,MLP-Sin,0,0.029144469894527392,0.13361386857403196,-0.26205774283652894,0.17071751490262324,17.90738797187805,897,,-1,
sine_composite,10,MLP-Sin,1,0.02446599571690773,0.12452283185049576,-0.05946340566402908,0.15641609801074738,17.81549596786499,897,,-1,
sine_composite,10,MLP-Sin,2,0.030377535949742372,0.13944961325876204,-0.3154538268292997,0.1742915257542442,17.74542784690857,897,,-1,
sine_composite,10,MLP-Sin,3,0.02684089141387038,0.12729626926477686,-0.1623047170218206,0.16383189986651067,17.807880878448486,897,,-1,
sine_composite,10,MLP-Sin,4,0.02426187499709828,0.12389920923284581,-0.05062426273773246,0.15576223867516248,17.751807928085327,897,,-1,
sine_composite,10,ChebyKAN,0,0.06036451218119053,0.19481470800807976,-1.6139950483411214,0.24569190499727608,33.898650884628296,580,,-1,
sine_composite,10,ChebyKAN,1,0.06253374233302013,0.19307779361667632,-1.7079303204191039,0.2500674755601378,38.57829785346985,580,,-1,
sine_composite,10,ChebyKAN,2,0.05397904560712575,0.1866463457088036,-1.337481954756408,0.23233390972289375,42.78548192977905,580,,-1,
sine_composite,10,ChebyKAN,3,0.06715135185725274,0.20708458154989817,-1.907889004675281,0.25913577880573097,38.50121307373047,580,,-1,
sine_composite,10,ChebyKAN,4,0.06415280706404612,0.2019603016534525,-1.778041500596328,0.25328404423501716,34.75099229812622,580,,-1,
sine_composite,10,FourierKAN,0,0.08430490577186908,0.22662722441855276,-2.6506980388917696,0.2903530708841721,40.14083003997803,1173,,-1,
sine_composite,10,FourierKAN,1,0.07224782868467682,0.21448284518055033,-2.1285843223295333,0.26878956208282495,39.5856831073761,1173,,-1,
sine_composite,10,FourierKAN,2,0.0826309524751747,0.2255495501665974,-2.5782099913518626,0.28745600093783863,40.26085090637207,1173,,-1,
sine_composite,10,FourierKAN,3,0.08627189679078356,0.23309485928713614,-2.7358756473538492,0.29372078031828724,39.17804479598999,1173,,-1,
sine_composite,10,FourierKAN,4,0.07805695865814168,0.22853638570875248,-2.38014002015788,0.27938675462187124,38.98458194732666,1173,,-1,
fourier_mixture,2,GA-OBN (v1),0,0.0027355843145896856,0.04460354468296169,0.963000843238108,0.05230281363932236,7.503598928451538,20,0.270*sin(-0.490*x1 + -6.290*x2) * 0.990*sin(-0.430*x1 + 6.320*x2) + -0.150*sin(-3.100*x1 + -0.040*x2) + -0.300*sin(-0.000*x1 + -6.270*x2) + 0.780,269,27.29390874341414
fourier_mixture,2,GA-OBN (v1),1,0.007121865595629243,0.06574932879088213,0.9036757813661703,0.08439114642916781,8.443531036376953,20,0.130*(x1^1.460 + x2^4.380) + -0.750*cos(0.040*x1 + 5.700*x2) * -0.400*cos(0.060*x1 + -6.770*x2) + -0.300*sin(-0.010*x1 + -6.330*x2) + 0.520,295,9.354053096000579
